OBJECTID,ED_GUID,ED_OFFICIA,ED_ENGLISH,ED_GAEILGE,ED_ID_STR,ED_PART_CO,COUNTY_COD,COUNTY_ENG,COUNTY_GAE,CSO_LEA,SHAPE_Leng,SHAPE_Area
"129",2ae19629-1725-13a3-e055-000000000001,Y,GOWEL,AN GABHAL,"117048","1","28",LEITRIM,Liatroim,CARRICK-ON-SHANNON,27051.040979173965752,-13495148.821981310844421
"130",2ae19629-1727-13a3-e055-000000000001,Y,GUBACREENY,GOB AN CHRÍONAIGH,"117050","1","28",LEITRIM,Liatroim,MANORHAMILTON,37195.594701390604314,-23812647.821845695376396
"131",2ae19629-1728-13a3-e055-000000000001,Y,KEELDRA,CAOLDRA,"117051","1","28",LEITRIM,Liatroim,BALLINAMORE,31285.173316047857952,-15305088.526693990454078
"132",2ae19629-1729-13a3-e055-000000000001,Y,KESHCARRIGAN,CEIS CHARRAIGÍN,"117052","1","28",LEITRIM,Liatroim,BALLINAMORE,21311.686916941271193,-10428999.528902139514685
"133",2ae19629-172a-13a3-e055-000000000001,Y,KILLANUMMERY,CILL AN IOMAIRE,"117053","1","28",LEITRIM,Liatroim,MANORHAMILTON,26657.632898418491095,-20768680.948685340583324
"134",2ae19629-172b-13a3-e055-000000000001,Y,DRUMSHANBO,DROIM SEANBHÓ,"117035","1","28",LEITRIM,Liatroim,BALLINAMORE,27620.609368479268596,-15933743.062936732545495
"135",2ae19629-172c-13a3-e055-000000000001,Y,DRUMSNA,DROIM AR SNÁMH,"117036","1","28",LEITRIM,Liatroim,CARRICK-ON-SHANNON,29096.068475103358651,-21741614.872785601764917
"136",2ae19629-172d-13a3-e055-000000000001,Y,DRUMDOO,DROIM DUMHA,"117037","1","28",LEITRIM,Liatroim,CARRICK-ON-SHANNON,26321.845846584452374,-15558430.732775263488293
"137",2ae19629-172e-13a3-e055-000000000001,Y,FENAGH,FÍONACH,"117038","1","28",LEITRIM,Liatroim,BALLINAMORE,21744.705849441135797,-15392066.725662073120475
"138",2ae19629-172f-13a3-e055-000000000001,Y,GARADICE,GARBHROS,"117039","1","28",LEITRIM,Liatroim,BALLINAMORE,29471.453006701605773,-22697906.627023007720709
"139",2ae19629-1730-13a3-e055-000000000001,Y,GARVAGH,GARBHACH,"117040","1","28",LEITRIM,Liatroim,MANORHAMILTON,25285.687374473651289,-17918202.246044714003801
"140",2ae19629-1731-13a3-e055-000000000001,Y,GLENADE,GLEANN ÉADA,"117041","1","28",LEITRIM,Liatroim,MANORHAMILTON,31843.712109997184598,-28508522.879346273839474
"141",2ae19629-1732-13a3-e055-000000000001,Y,GLENANIFF,GLEANN AINIMH,"117042","1","28",LEITRIM,Liatroim,MANORHAMILTON,29052.730301839852473,-33238162.502733223140240
"142",2ae19629-1733-13a3-e055-000000000001,Y,GLENBOY,GLEANN BUÍ,"117043","1","28",LEITRIM,Liatroim,MANORHAMILTON,34486.862414459006686,-25740507.685762699693441
"143",2ae19629-1734-13a3-e055-000000000001,Y,GLENCAR,GLEANN AN CHAIRTHE,"117044","1","28",LEITRIM,Liatroim,MANORHAMILTON,31373.282476768821653,-37030157.822556346654892
"144",2ae19629-1735-13a3-e055-000000000001,Y,GLENFARN,GLEANN FEARNA,"117045","1","28",LEITRIM,Liatroim,MANORHAMILTON,22854.311500123945734,-19063939.850268118083477
"145",2ae19629-1736-13a3-e055-000000000001,Y,GORTERMONE,GORT AR MÓNAIDH,"117046","1","28",LEITRIM,Liatroim,BALLINAMORE,26318.727178877754341,-16556269.308383811265230
"146",2ae19629-1737-13a3-e055-000000000001,Y,GORTNAGULLION,GORT NA GCUILEANN,"117047","1","28",LEITRIM,Liatroim,CARRICK-ON-SHANNON,26114.118660628580983,-18236021.505722224712372
"147",2ae19629-1739-13a3-e055-000000000001,Y,KILLYGAR,COILL AN GHAIRR,"117055","1","28",LEITRIM,Liatroim,BALLINAMORE,21108.356950041830714,-12645787.992140913382173
"148",2ae19629-173a-13a3-e055-000000000001,Y,KILTUBBRID,CILL TIOBRAD,"117056","1","28",LEITRIM,Liatroim,BALLINAMORE,22223.348565747401153,-12246521.314479250460863
"149",2ae19629-173b-13a3-e055-000000000001,Y,OUGHTERAGH,UACHTAR ACHAIDH,"117069","1","28",LEITRIM,Liatroim,BALLINAMORE,19099.545441067912179,-10789237.272761251777411
"150",2ae19629-173c-13a3-e055-000000000001,Y,RINN,AN RINN,"117070","1","28",LEITRIM,Liatroim,CARRICK-ON-SHANNON,22644.046577505403548,-18600918.126655507832766
"151",2ae19629-173d-13a3-e055-000000000001,Y,RIVERSTOWN,BAILE NA HABHANN,"117071","1","28",LEITRIM,Liatroim,BALLINAMORE,25740.595786982077698,-21820171.798614762723446
"152",2ae19629-173e-13a3-e055-000000000001,Y,ROOSKY,RÚSCAIGH,"117072","1","28",LEITRIM,Liatroim,CARRICK-ON-SHANNON,29448.425488214725192,-18600467.925573326647282
"153",2ae19629-173f-13a3-e055-000000000001,Y,ROWAN,RUÁN,"117073","1","28",LEITRIM,Liatroim,BALLINAMORE,28110.704151909423672,-16809998.913884654641151
"154",2ae19629-1740-13a3-e055-000000000001,Y,SRAMORE,AN SRATH MÓR,"117074","1","28",LEITRIM,Liatroim,MANORHAMILTON,33095.071118431114883,-29778256.996586885303259
"155",2ae19629-1741-13a3-e055-000000000001,Y,St. PATRICK'S,TEAMPALL NA GCORRACHADH,"117075","1","28",LEITRIM,Liatroim,MANORHAMILTON,25694.179403006612119,-28927907.881044231355190
"156",2ae19629-1742-13a3-e055-000000000001,Y,KILTYCLOGHER,COILLTE CLOCHAIR,"117057","1","28",LEITRIM,Liatroim,MANORHAMILTON,39416.213684553098574,-31607702.639876402914524
"157",2ae19629-1743-13a3-e055-000000000001,Y,KINLOUGH,CIONN LOCHA,"117058","1","28",LEITRIM,Liatroim,MANORHAMILTON,25463.918873318532860,-22246461.984065975993872
"158",2ae19629-1744-13a3-e055-000000000001,Y,LEITRIM,LIATROIM,"117059","1","28",LEITRIM,Liatroim,CARRICK-ON-SHANNON,33890.356156124740664,-22916791.227769758552313
"159",2ae19629-1745-13a3-e055-000000000001,Y,LISGILLOCK,LIOS GIOLLAC,"117060","1","28",LEITRIM,Liatroim,BALLINAMORE,28744.144605074889114,-14253079.933239495381713
"160",2ae19629-1746-13a3-e055-000000000001,Y,LURGANBOY,AN LORGAIN BHUÍ,"117061","1","28",LEITRIM,Liatroim,MANORHAMILTON,41191.178634408897778,-29618005.768814034759998
"161",2ae19629-1747-13a3-e055-000000000001,Y,MAHANAGH,MEATHÁNACH,"117062","1","28",LEITRIM,Liatroim,MANORHAMILTON,36004.604484785377281,-33146116.960629612207413
"162",2ae19629-1748-13a3-e055-000000000001,Y,MANORHAMILTON,CLUAINÍN,"117063","1","28",LEITRIM,Liatroim,MANORHAMILTON,38695.334819583978970,-33622983.501691266894341
"163",2ae19629-1749-13a3-e055-000000000001,Y,MELVIN/AGHAVOGHIL,LOCH MEILBHE/ACHADH BHUACHAILL,"117064","1","28",LEITRIM,Liatroim,MANORHAMILTON,36111.890817239924218,-40467289.110700085759163
"164",2ae19629-174a-13a3-e055-000000000001,Y,MOHER,AN MOTHAR,"117065","1","28",LEITRIM,Liatroim,BALLINAMORE,25335.327471334541769,-16915376.851006519049406
"165",2ae19629-174b-13a3-e055-000000000001,Y,MOHILL,MAOTHAIL,"117066","1","28",LEITRIM,Liatroim,CARRICK-ON-SHANNON,26763.941287514251599,-22307249.649116162210703
"166",2ae19629-174c-13a3-e055-000000000001,Y,MUNAKILL,MUINE CHOILL,"117067","1","28",LEITRIM,Liatroim,MANORHAMILTON,25677.683863346934231,-21163659.250657621771097
"167",2ae19629-174d-13a3-e055-000000000001,Y,NEWTOWNGORE,AN DÚCHARRAIG,"117068","1","28",LEITRIM,Liatroim,BALLINAMORE,26878.628534164650773,-16287807.980515968054533
"168",2ae19629-174e-13a3-e055-000000000001,Y,ASKEATON EAST,EAS GÉITINE THOIR,"127009","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,22530.219592752491735,-14613725.222661672160029
"169",2ae19629-174f-13a3-e055-000000000001,Y,ASKEATON WEST,EAS GÉITINE THIAR,"127010","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,27267.557058810780291,-18033176.693034239113331
"170",2ae19629-1750-13a3-e055-000000000001,Y,ATHLACCA,AN TÁTH LEACACH,"127011","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,27739.958025816151348,-17210976.712249506264925
"171",2ae19629-1751-13a3-e055-000000000001,Y,AUGHINISH,EACHINIS,"127012","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,22106.074975953462854,-26689620.999112334102392
"172",2ae19629-1752-13a3-e055-000000000001,Y,BALLINGARRY,BAILE AN GHARRAÍ,"127013","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,21750.831209997832048,-17658877.674561388790607
"173",2ae19629-1753-13a3-e055-000000000001,Y,BALLINTOBER,BAILE AN TOBAIR,"127014","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,32226.569443357260752,-15792842.791453858837485
"174",2ae19629-1755-13a3-e055-000000000001,Y,TULLAGHAN,AN TULACHÁN,"117077","2","28",LEITRIM,Liatroim,MANORHAMILTON,30695.243801234457351,-25415722.302491776645184
"175",2ae19629-1756-13a3-e055-000000000001,Y,YUGAN,LOCH UÍ DHÚGÁIN,"117078","1","28",LEITRIM,Liatroim,BALLINAMORE,25817.145250943012798,-19234313.065906714648008
"176",2ae19629-1757-13a3-e055-000000000001,Y,ABBEYFEALE,MAINISTIR NA FÉILE,"127001","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,21107.667438095664693,-14860587.192090606316924
"177",2ae19629-1758-13a3-e055-000000000001,Y,ABBEYVILLE,AN MHAINISTIR,"127002","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,23120.487245092546800,-13479140.909832613542676
"178",2ae19629-1759-13a3-e055-000000000001,Y,ABINGTON,MAINISTIR UAITHNE,"127003","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,33200.941429755599529,-22025348.865773923695087
"179",2ae19629-175a-13a3-e055-000000000001,Y,ADARE NORTH,ÁTH DARA THUAIDH,"127004","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,28642.788367370976630,-17932057.852497544139624
"180",2ae19629-175b-13a3-e055-000000000001,Y,ADARE SOUTH,ÁTH DARA THEAS,"127005","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,32988.503726674964128,-21962006.790614914149046
"181",2ae19629-175c-13a3-e055-000000000001,Y,ANGLESBOROUGH,GLEANN NA GCREABHAR,"127006","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,31021.964156082143745,-24993025.455230250954628
"182",2ae19629-175d-13a3-e055-000000000001,Y,ARDAGH,ARDACH,"127007","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,38611.973977987763647,-26126939.805933125317097
"183",2ae19629-175e-13a3-e055-000000000001,Y,ARDPATRICK,ARD PÁDRAIG,"127008","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,23091.080716458662209,-20977953.951101329177618
"184",2ae19629-175f-13a3-e055-000000000001,Y,BALLYAGRAN,BÉAL ÁTHA GREAN,"127015","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,32381.632886778199463,-16630807.263735227286816
"185",2ae19629-1760-13a3-e055-000000000001,Y,BALLYALLINAN,BAILE UÍ ÁILÍONÁIN,"127016","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,24225.234404522849218,-23119462.382447209209204
"186",2ae19629-1761-13a3-e055-000000000001,Y,BRUFF,AN BRÚ,"127031","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,29068.172754100534803,-19927995.543619692325592
"187",2ae19629-1762-13a3-e055-000000000001,Y,BRUREE,BRÚ RÍ,"127032","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,27088.984672983962810,-20000728.223838351666927
"188",2ae19629-1763-13a3-e055-000000000001,Y,BULGADEN,BUILGIDÍN,"127033","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,22595.060270473630226,-14657175.885106036439538
"189",2ae19629-1764-13a3-e055-000000000001,Y,CAHER,AN CHATHAIR,"127034","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,18162.296191852692573,-13011289.934694074094296
"190",2ae19629-1765-13a3-e055-000000000001,Y,CAHERCONLISH EAST,CATHAIR CHINN LIS THOIR,"127035","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,32367.339450677089189,-19796442.369481224566698
"191",2ae19629-1766-13a3-e055-000000000001,Y,CAHERCONLISH WEST,CATHAIR CHINN LIS THIAR,"127036","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,27016.229998481503571,-24303711.619251564145088
"192",2ae19629-1767-13a3-e055-000000000001,Y,BALLYBRICKEN,BAILE UÍ BHRICÍN,"127017","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,32900.772257936863753,-29700839.902351319789886
"193",2ae19629-1768-13a3-e055-000000000001,Y,BALLYCUMMIN,BAILE CHOIMÍN,"127018","1","21",LIMERICK,Luimneach,LIMERICK CITY WEST,22732.702588470034243,-20327256.057190317660570
"194",2ae19629-1769-13a3-e055-000000000001,Y,BALLYGRENNAN,BAILE UÍ DHROIGHNEÁIN,"127019","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,31072.847881566536671,-16389944.154159653931856
"195",2ae19629-176a-13a3-e055-000000000001,Y,BALLYLANDERS,BAILE AN LONDRAIGH,"127020","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,18270.136008436449629,-12527253.668899945914745
"196",2ae19629-176b-13a3-e055-000000000001,Y,BALLYMACSHANEBOY,BAILE MHIC SHEÁIN BHUÍ,"127021","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,24719.855744360185781,-24351272.979220859706402
"197",2ae19629-176c-13a3-e055-000000000001,Y,BALLYNABANOGE,BAILE NA BÁNÓIGE,"127022","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,25079.773743545338220,-14658424.262859914451838
"198",2ae19629-176d-13a3-e055-000000000001,Y,BALLYNACARRIGA,BAILE NA CARRAIGE,"127023","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,31990.999968450178130,-20800282.659275539219379
"199",2ae19629-176e-13a3-e055-000000000001,Y,BALLYNOE,AN BAILE NUA,"127024","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,32869.872935528634116,-23315058.074464753270149
"200",2ae19629-176f-13a3-e055-000000000001,Y,BALLYNOE WEST,AN BAILE NUA THIAR,"127025","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,23798.829788617615122,-13032316.888962890952826
"201",2ae19629-1770-13a3-e055-000000000001,Y,BALLYSIMON,BÉAL ÁTHA SÍOMOIN,"127026","1","21",LIMERICK,Luimneach,LIMERICK CITY EAST,34648.395534031238640,-30576095.314975880086422
"202",2ae19629-1771-13a3-e055-000000000001,Y,BALLYVARRA,BAILE AN BHARRAIGH,"127027","1","21",LIMERICK,Luimneach,LIMERICK CITY EAST,39087.496316289609240,-38212056.691952221095562
"203",2ae19629-1772-13a3-e055-000000000001,Y,BILBOA,BÉAL ÁTHA BÓ,"127028","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,26312.681609038238093,-25926326.619796566665173
"204",2ae19629-1773-13a3-e055-000000000001,Y,BOOLA,AN BHUAILE,"127029","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,18895.875797698048700,-10221907.630316685885191
"205",2ae19629-1774-13a3-e055-000000000001,Y,BROADFORD,BÉAL AN ÁTHA,"127030","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,33968.176110317028360,-28910246.903606571257114
"206",2ae19629-1775-13a3-e055-000000000001,Y,CREAN,AN CRIÁN,"127051","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,21684.611518950587197,-14510180.424719559028745
"207",2ae19629-1776-13a3-e055-000000000001,Y,CRECORA,CRAOBH CHOMHARTHA,"127052","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,25299.418014085997129,-13159600.190496956929564
"208",2ae19629-1777-13a3-e055-000000000001,Y,CROAGH,CRÓCH,"127053","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,26765.426560164312832,-22346446.731502000242472
"209",2ae19629-1778-13a3-e055-000000000001,Y,CROOM,CROMADH,"127054","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,27560.263675792190043,-18162725.713880702853203
"210",2ae19629-1779-13a3-e055-000000000001,Y,CULLANE,COLLÁN,"127055","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,30805.492958045146224,-18706840.940138075500727
"211",2ae19629-177a-13a3-e055-000000000001,Y,DANGANBEG,AN DAINGEAN BEAG,"127056","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,37535.804728838134906,-18625872.274885810911655
"212",2ae19629-177b-13a3-e055-000000000001,Y,DARRAGH,AN DAIRTHEACH,"127057","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,20164.965345907661685,-18520797.692583225667477
"213",2ae19629-177c-13a3-e055-000000000001,Y,CAHERCORNEY,CATHAIR CHOIRNE,"127037","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,28240.585696472800919,-17864200.628240980207920
"214",2ae19629-177d-13a3-e055-000000000001,Y,CAHERELLY,CATHAIR AILÍ,"127038","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,18310.133147932483553,-11454334.706088978797197
"215",2ae19629-177e-13a3-e055-000000000001,Y,CAPPAMORE,AN CHEAPACH MHÓR,"127039","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,28696.021613040022203,-18508288.668397989124060
"216",2ae19629-177f-13a3-e055-000000000001,Y,CARRIG,AN CHARRAIG,"127040","1","21",LIMERICK,Luimneach,LIMERICK CITY WEST,21324.839630312530062,-18668344.685001876205206
"217",2ae19629-1780-13a3-e055-000000000001,Y,CASTLECONNELL,CAISLEÁN UÍ CHONAILL,"127041","1","21",LIMERICK,Luimneach,LIMERICK CITY EAST,27837.183345890207420,-22351970.772996228188276
"218",2ae19629-1781-13a3-e055-000000000001,Y,CASTLETOWN,BAILE AN CHAISLEÁIN,"127042","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,31493.199592361259420,-20361800.023322556167841
"219",2ae19629-1782-13a3-e055-000000000001,Y,CASTLETOWN,BAILE AN CHAISLEÁIN,"127043","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,21326.560455771712441,-21776757.846531961113214
"220",2ae19629-1783-13a3-e055-000000000001,Y,CLARINA,CLÁR AIDHNE,"127044","1","21",LIMERICK,Luimneach,LIMERICK CITY WEST,35543.097611929937557,-21689554.621408317238092
"221",2ae19629-1784-13a3-e055-000000000001,Y,CLEANGLASS,AN CHLAONGHLAIS,"127045","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,23890.535486401495291,-20841364.993270885199308
"222",2ae19629-1785-13a3-e055-000000000001,Y,CLONCAGH,CLUAIN CATH,"127046","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,19091.318198204371583,-16670340.566973958164454
"223",2ae19629-1786-13a3-e055-000000000001,Y,CLONKEEN,CLUAIN CAOIN,"127047","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,24642.909722183827398,-16146320.952660877257586
"224",2ae19629-1787-13a3-e055-000000000001,Y,COLMANSWELL,CLUAIN COMHARTHA,"127048","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,40748.139601038623368,-30168921.322345115244389
"225",2ae19629-1788-13a3-e055-000000000001,Y,COOLRUS,CÚLROS,"127049","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,25437.349776904131431,-19593878.854553993791342
"226",2ae19629-1789-13a3-e055-000000000001,Y,CRAGGS,AN CHREAG,"127050","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,22086.290353440046601,-13853207.331785777583718
"227",2ae19629-178a-13a3-e055-000000000001,Y,DOON SOUTH,DÚN BLEISCE THEAS,"127058","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,31465.097939586186840,-30194336.954074628651142
"228",2ae19629-178b-13a3-e055-000000000001,Y,DOON WEST,DÚN BLEISCE THIAR,"127059","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,29854.112860642970190,-23611099.837492655962706
"229",2ae19629-178c-13a3-e055-000000000001,Y,GARRANE,AN GARRÁN,"127073","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,21148.227176109921857,-11269144.997354740276933
"230",2ae19629-178d-13a3-e055-000000000001,Y,GARRYDUFF,AN GARRAÍ DUBH,"127074","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,23111.409074880990374,-15288031.114283133298159
"231",2ae19629-178e-13a3-e055-000000000001,Y,GLENAGOWER,GLEANN AN GHABHAIR,"127075","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,34356.188557467117789,-18129596.669946853071451
"232",2ae19629-178f-13a3-e055-000000000001,Y,GLENBROHANE,GLEANN BRUACHÁIN,"127076","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,23758.194624765495973,-20080542.221861783415079
"233",2ae19629-1790-13a3-e055-000000000001,Y,GLENGORT,GLEANN AN GHOIRT,"127077","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,36008.818865213928802,-32233635.555761538445950
"234",2ae19629-1791-13a3-e055-000000000001,Y,GLENSHARROLD,GLEANN SEARÚILL,"127078","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,24397.589229540764791,-19454390.504892136901617
"235",2ae19629-1792-13a3-e055-000000000001,Y,DROMARD,AN DROM ARD,"127060","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,38776.641774368050392,-26971772.860397435724735
"236",2ae19629-1793-13a3-e055-000000000001,Y,DROMCOLLIHER,DROM COLLACHAIR,"127061","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,34222.235313090219279,-26158539.003650899976492
"237",2ae19629-1794-13a3-e055-000000000001,Y,DROMIN,AN DROMAINN,"127062","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,33075.393067638178763,-25969519.852023832499981
"238",2ae19629-1795-13a3-e055-000000000001,Y,DROMTRASNA,AN DROM TARSNA,"127063","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,29125.723552390958503,-29147748.170794926583767
"239",2ae19629-1796-13a3-e055-000000000001,Y,DUNMOYLAN EAST,DÚN MAOILÍN THOIR,"127064","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,33865.580318228276155,-21544321.929589278995991
"240",2ae19629-1798-13a3-e055-000000000001,Y,DUNNAMAN,DÚN NA MBEANN,"127066","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,32372.928704914960690,-18057741.791259322315454
"241",2ae19629-1799-13a3-e055-000000000001,Y,DUNTRYLEAGUE,DÚN TRÍ LIAG,"127067","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,29092.122017150311876,-16603771.032040590420365
"242",2ae19629-179a-13a3-e055-000000000001,Y,EMLYGRENNAN,IMLEACH DHRAIGHNÍN,"127068","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,29379.414560265926411,-25335982.642378356307745
"243",2ae19629-179b-13a3-e055-000000000001,Y,FEDAMORE,FEADAMAIR,"127069","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,25254.278802541870391,-19869847.975107178092003
"244",2ae19629-179c-13a3-e055-000000000001,Y,FEENAGH,FÍONACH,"127070","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,23351.665897214930737,-14182631.213198903948069
"245",2ae19629-179d-13a3-e055-000000000001,Y,FLEANMORE,FLIAIN MÓR,"127071","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,28017.576059889837779,-16034524.440974403172731
"246",2ae19629-179e-13a3-e055-000000000001,Y,GALBALLY,AN GALLBHAILE,"127072","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,23315.255974709434668,-16062183.724718196317554
"247",2ae19629-179f-13a3-e055-000000000001,Y,KILFINNANE,CILL FHÍONÁIN,"127090","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,28482.576135258495924,-27711526.940409131348133
"248",2ae19629-17a0-13a3-e055-000000000001,Y,KILFINNY,CILL NA FÍONAÍ,"127091","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,27714.017205974552780,-14914862.737647620961070
"249",2ae19629-17a1-13a3-e055-000000000001,Y,KILFLYN,CILL FHLAINN,"127092","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,23509.860444643160008,-19421890.558205265551805
"250",2ae19629-17a2-13a3-e055-000000000001,Y,KILGLASS,AN CHOILL GHLAS,"127093","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,20291.096370761151775,-12853388.302541445940733
"251",2ae19629-17a3-13a3-e055-000000000001,Y,KILMALLOCK,CILL MOCHEALLÓG,"127094","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,30449.030620454272139,-22297640.062106210738420
"252",2ae19629-17a4-13a3-e055-000000000001,Y,KILMEEDY,CILL MÍDE,"127095","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,23218.497587695455877,-14578308.362531382590532
"253",2ae19629-17a5-13a3-e055-000000000001,Y,KILMOYLAN,CILL MHAOLÁIN,"127096","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,41525.323452257107419,-36147129.079915851354599
"254",2ae19629-17a6-13a3-e055-000000000001,Y,GLENSTAL,GLEANN STÁIL,"127079","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,34577.107738603313919,-33086343.462897654622793
"255",2ae19629-17a7-13a3-e055-000000000001,Y,GLIN,AN GLEANN,"127080","1","21",LIMERICK,Luimneach,NEWCASTLE WEST,32769.200110691825103,-32215228.292154669761658
"256",2ae19629-17a8-13a3-e055-000000000001,Y,GRANGE,AN GHRÁINSIGH,"127081","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,20013.843401969446859,-16355718.227204410359263
"257",2ae19629-17a9-13a3-e055-000000000001,Y,GREAN,GRIAN,"127082","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,32878.632509409188060,-32775538.552453298121691
"258",2ae19629-17aa-13a3-e055-000000000001,Y,GRISTON,BAILE NA GCRÍOSTÚNACH,"127083","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,21237.003219763442758,-16105662.795192729681730
"259",2ae19629-17ab-13a3-e055-000000000001,Y,HOSPITAL,AN TOSPIDÉAL,"127084","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,36309.050165604348877,-22144784.033482488244772
"260",2ae19629-17ac-13a3-e055-000000000001,Y,IVERUSS,UÍBH ROSA,"127085","1","21",LIMERICK,Luimneach,ADARE-RATHKEALE,30544.402668612212437,-21781998.543475139886141
"261",2ae19629-17ad-13a3-e055-000000000001,Y,KILBEHENY,COILL BHEITHNE,"127086","1","21",LIMERICK,Luimneach,CAPPAMORE-KILMALLOCK,30978.930215358068381,-25350903.117214567959309
