OBJECTID,ED_GUID,ED_OFFICIA,ED_ENGLISH,ED_GAEILGE,ED_ID_STR,ED_PART_CO,COUNTY_COD,COUNTY_ENG,COUNTY_GAE,CSO_LEA,SHAPE_Leng,SHAPE_Area,ACShort,AC
1684,2ae19629-1d58-13a3-e055-000000000001,Y,DUN LAOGHAIRE-SANDYCOVE,DÚN LAOGHAIRE-CUAS AN GHAINIMH,267076,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DÚN LAOGHAIRE,4903.284596,-974145.2479,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1685,2ae19629-1d59-13a3-e055-000000000001,Y,DUN LAOGHAIRE-WEST CENTRAL,DÚN LAOGHAIRE LÁIR THIAR,267077,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DÚN LAOGHAIRE,4543.844809,-474487.2035,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1686,2ae19629-1d5a-13a3-e055-000000000001,Y,DUNDRUM-BALALLY,DÚN DROMA-BAILE AMHLAOIBH,267078,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,GLENCULLEN-SANDYFORD,7842.669865,-2509546.908,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1687,2ae19629-1d5b-13a3-e055-000000000001,Y,DUNDRUM-KILMACUD,DÚN DROMA-CILL MOCHUDA,267079,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DUNDRUM,4541.834402,-917743.3669,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1688,2ae19629-1d5c-13a3-e055-000000000001,Y,DUNDRUM-SANDYFORD,DÚN DROMA-ÁTH AN GHAINIMH,267080,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,GLENCULLEN-SANDYFORD,7683.226832,-2474179.978,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1689,2ae19629-1d5d-13a3-e055-000000000001,Y,DUNDRUM-SWEETMOUNT,DÚN DROMA-DROIM MEALA,267081,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DUNDRUM,3065.334258,-557781.2061,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1690,2ae19629-1d5e-13a3-e055-000000000001,Y,DUNDRUM-TANEY,DÚN DROMA-TEACH NAITHÍ,267082,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DUNDRUM,3455.195533,-572016.1637,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1717,2ae19629-1d79-13a3-e055-000000000001,Y,FOXROCK-BEECHPARK,CARRAIG AN TSIONNAIGH-PÁIRC NA FEÁ,267087,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,BLACKROCK,3586.980267,-537685.4654,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1718,2ae19629-1d7a-13a3-e055-000000000001,Y,FOXROCK-CARRICKMINES,CARRAIG AN TSIONNAIGH-CARRAIG MHAIGHIN,267088,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,STILLORGAN,7263.329831,-2828887.219,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1719,2ae19629-1d7b-13a3-e055-000000000001,Y,FOXROCK-DEANSGRANGE,CARRAIG AN TSIONNAIGH-GRÁINSEACH AN DÉIN,267089,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,BLACKROCK,4125.381232,-1009518.809,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1720,2ae19629-1d7c-13a3-e055-000000000001,Y,FOXROCK-TORQUAY,CARRAIG AN TSIONNAIGH-TORQUAY,267090,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,STILLORGAN,4182.111746,-962398.851,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1722,2ae19629-1d7e-13a3-e055-000000000001,Y,GLENCULLEN,GLEANN CUILINN,267092,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,GLENCULLEN-SANDYFORD,30517.50988,-33870878.57,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1772,2ae19629-1db0-13a3-e055-000000000001,Y,KILLINEY NORTH,CILL INÍON LÉINÍN THUAIDH,267096,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,KILLINEY-SHANKILL,6998.7018,-2207353.677,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1773,2ae19629-1db1-13a3-e055-000000000001,Y,KILLINEY SOUTH,CILL INÍON LÉINÍN THEAS,267097,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,KILLINEY-SHANKILL,5479.310858,-1571308.406,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1873,2ae19629-1e17-13a3-e055-000000000001,Y,SHANKILL-RATHMICHAEL,SEANCHILL-RÁTH MICHÍL,267120,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,KILLINEY-SHANKILL,19502.60653,-14930285.87,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1874,2ae19629-1e19-13a3-e055-000000000001,Y,SHANKILL-SHANGANAGH,SEANCHILL-SEANGÁNACH,267122,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,KILLINEY-SHANKILL,8105.839981,-2977420.153,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1884,2ae19629-1e24-13a3-e055-000000000001,Y,BALLINTEER-WOODPARK,BAILE AN TSAOIR-PÁIRC NA COILLE,267007,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,GLENCULLEN-SANDYFORD,4164.567644,-951457.5918,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1885,2ae19629-1e25-13a3-e055-000000000001,Y,BALLINTEER-BROADFORD,BAILE AN TSAOIR-AN TÁTH LEATHAN,267008,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DUNDRUM,3248.397548,-579946.265,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1886,2ae19629-1e26-13a3-e055-000000000001,Y,BALLINTEER-LUDFORD,BAILE AN TSAOIR-LUDFORD,267009,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DUNDRUM,3201.962025,-461015.0425,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1887,2ae19629-1e27-13a3-e055-000000000001,Y,BALLINTEER-MARLEY,BAILE AN TSAOIR-MARLAIGH,267010,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,GLENCULLEN-SANDYFORD,6400.164896,-1326307.809,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1888,2ae19629-1e28-13a3-e055-000000000001,Y,BALLINTEER-MEADOWBROADS,BAILE AN TSAOIR-CLUAIN LEATHAN,267011,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DUNDRUM,2763.984136,-342753.5287,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1889,2ae19629-1e29-13a3-e055-000000000001,Y,BALLINTEER-MEADOWMOUNT,BAILE AN TSAOIR-DROIM CLUANA,267012,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DUNDRUM,2904.78671,-390306.2915,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1900,2ae19629-1e34-13a3-e055-000000000001,Y,BALLYBRACK,AN BAILE BREAC,267015,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,KILLINEY-SHANKILL,3741.087393,-608773.0984,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1902,2ae19629-1e36-13a3-e055-000000000001,Y,BLACKROCK-MONKSTOWN,AN CHARRAIG DHUBH-BAILE NA MANACH,267017,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DÚN LAOGHAIRE,4651.507043,-732580.1112,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1903,2ae19629-1e37-13a3-e055-000000000001,Y,BLACKROCK-SEAPOINT,AN CHARRAIG DHUBH-RINN NA MARA,267018,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,BLACKROCK,3133.908946,-364516.7947,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1904,2ae19629-1e38-13a3-e055-000000000001,Y,BLACKROCK-BOOTERSTOWN,AN CHARRAIG DHUBH-BAILE AN BHÓTHAIR,267019,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,BLACKROCK,4260.85792,-790976.1623,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
3407,94b26e15-6ed2-44c2-a0b0-207c369a2da8,N,SHANKILL-RATHSALLAGH,SEANCHILL-RÁTH SALACH,267121,1,5,DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,KILLINEY-SHANKILL,4662.314371,-992541.6007,Dun Laoghaire-Rathdown,Dun Laoghaire Rathdown County Council
1522,2ae19629-1cb3-13a3-e055-000000000001,Y,TALLAGHT-AVONBEG,TAMHLACHT-ABHAINN BHEAG,267136,1,3,SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT CENTRAL,2808.142397,-367666.3099,South Dublin,South Dublin County Council
1523,2ae19629-1cb4-13a3-e055-000000000001,Y,TALLAGHT-BELGARD,TAMHLACHT-BELGARD,267137,1,3,SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT CENTRAL,7166.400748,-2732906.314,South Dublin,South Dublin County Council
1524,2ae19629-1cb5-13a3-e055-000000000001,Y,TALLAGHT-FETTERCAIRN,TAMHLACHT-FOTHAIR CHARDAIN,267138,1,3,SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT SOUTH,9892.251886,-4590261.098,South Dublin,South Dublin County Council
1525,2ae19629-1cb6-13a3-e055-000000000001,Y,TALLAGHT-GLENVIEW,TAMHLACHT-RADHARC AN GHLEANNA,267139,1,3,SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT CENTRAL,4772.752593,-406247.4577,South Dublin,South Dublin County Council
1526,2ae19629-1cb7-13a3-e055-000000000001,Y,TALLAGHT-JOBSTOWN,TAMHLACHT-RÁTH MIONTÁIN,267140,1,3,SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT SOUTH,7561.475832,-2729183.247,South Dublin,South Dublin County Council
1527,2ae19629-1cb8-13a3-e055-000000000001,Y,TALLAGHT-KILLINARDAN,TAMHLACHT-CILL AN ARDÁIN,267141,1,3,SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT SOUTH,3550.612126,-743419.1752,South Dublin,South Dublin County Council
1544,2ae19629-1cca-13a3-e055-000000000001,Y,TALLAGHT-KILNAMANAGH,TAMHLACHT-CILL NA MANACH,267142,1,3,SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,7250.082164,-2134094.077,South Dublin,South Dublin County Council
1545,2ae19629-1ccb-13a3-e055-000000000001,Y,TALLAGHT-KILTIPPER,TAMHLACHT-COILL TOBAIR,267143,1,3,SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT SOUTH,6690.262824,-1655643.558,South Dublin,South Dublin County Council
1546,2ae19629-1ccc-13a3-e055-000000000001,Y,TALLAGHT-KINGSWOOD,TAMHLACHT-COILL AN RÍ,267144,1,3,SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT CENTRAL,6681.83564,-1696463.836,South Dublin,South Dublin County Council
1547,2ae19629-1ccd-13a3-e055-000000000001,Y,TALLAGHT-MILLBROOK,TAMHLACHT-SRUTH AN MHUILINN,267145,1,3,SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT CENTRAL,3607.357682,-643382.1445,South Dublin,South Dublin County Council
1548,2ae19629-1cce-13a3-e055-000000000001,Y,TALLAGHT-OLDBAWN,TAMHLACHT-AN SEANBHÁBHÚN,267146,1,3,SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT CENTRAL,5145.610511,-1486033.233,South Dublin,South Dublin County Council
1549,2ae19629-1ccf-13a3-e055-000000000001,Y,TALLAGHT-SPRINGFIELD,TAMHLACHT-ACHADH AN TOBAIR,267147,1,3,SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT CENTRAL,6758.985007,-2096146.257,South Dublin,South Dublin County Council
1550,2ae19629-1cd0-13a3-e055-000000000001,Y,TALLAGHT-TYMON,TAMHLACHT-TIGH MOTHÁIN,267148,1,3,SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT CENTRAL,5843.754239,-1999447.563,South Dublin,South Dublin County Council
1551,2ae19629-1cd1-13a3-e055-000000000001,Y,TEMPLEOGUE-CYPRESS,TEACH MEALÓG-AN CHUFRÓG,267149,1,3,SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,3951.72665,-724204.6703,South Dublin,South Dublin County Council
1552,2ae19629-1cd2-13a3-e055-000000000001,Y,TEMPLEOGUE-KIMMAGE MANOR,TEACH MEALÓG-MAINÉAR CHAMAÍ,267150,1,3,SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,4865.232467,-1092787.6,South Dublin,South Dublin County Council
1553,2ae19629-1cd3-13a3-e055-000000000001,Y,TEMPLEOGUE-LIMEKILN,TEACH MEALÓG-AN TINÍL,267151,1,3,SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,5598.83801,-1076972.326,South Dublin,South Dublin County Council
1554,2ae19629-1cd4-13a3-e055-000000000001,Y,TEMPLEOGUE-ORWELL,TEACH MEALÓG-ORWELL,267152,1,3,SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,3207.564668,-470682.8755,South Dublin,South Dublin County Council
1555,2ae19629-1cd5-13a3-e055-000000000001,Y,TEMPLEOGUE-OSPREY,TEACH MEALÓG-OSPREY,267153,1,3,SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,6171.335253,-1411962.52,South Dublin,South Dublin County Council
1556,2ae19629-1cd6-13a3-e055-000000000001,Y,TEMPLEOGUE VILLAGE,TEACH MEALÓG,267154,1,3,SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,3859.893058,-513736.1043,South Dublin,South Dublin County Council
1557,2ae19629-1cd7-13a3-e055-000000000001,Y,TERENURE-CHERRYFIELD,TÍR AN IÚIR-GORT NA SILÍNÍ,267155,1,3,SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,2939.388485,-453786.8338,South Dublin,South Dublin County Council
1566,2ae19629-1ce0-13a3-e055-000000000001,Y,BOHERNABREENA,BÓTHAR NA BRUÍNE,267035,1,3,SOUTH DUBLIN,Baile Átha Cliath,FIRHOUSE-BOHERNABREENA,32370.05627,-43938821.69,South Dublin,South Dublin County Council
1572,2ae19629-1ce6-13a3-e055-000000000001,Y,TERENURE-GREENTREES,TÍR AN IÚIR-NA CRAINN GHLASA,267156,1,3,SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,3667.942248,-663285.2988,South Dublin,South Dublin County Council
1573,2ae19629-1ce7-13a3-e055-000000000001,Y,TERENURE-St. JAMES,TÍR AN IÚIR-SAN SÉAMAS,267157,1,3,SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,3640.792249,-648046.2797,South Dublin,South Dublin County Council
1593,2ae19629-1cfc-13a3-e055-000000000001,Y,CLONDALKIN-BALLYMOUNT,CLUAIN DOLCÁIN-BAILE AN MHÓTA,267047,1,3,SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT CENTRAL,9798.092952,-3145735.774,South Dublin,South Dublin County Council
1594,2ae19629-1cfd-13a3-e055-000000000001,Y,CLONDALKIN-CAPPAGHMORE,CLUAIN DOLCÁIN-AN CHEAPACH MHÓR,267048,1,3,SOUTH DUBLIN,Baile Átha Cliath,CLONDALKIN,6773.900569,-2067738.613,South Dublin,South Dublin County Council
1595,2ae19629-1cfe-13a3-e055-000000000001,Y,CLONDALKIN-DUNAWLEY,CLUAIN DOLCÁIN-DÚN AMHLAOIBH,267049,1,3,SOUTH DUBLIN,Baile Átha Cliath,CLONDALKIN,10613.17603,-4742358.664,South Dublin,South Dublin County Council
1596,2ae19629-1cff-13a3-e055-000000000001,Y,CLONDALKIN-MONASTERY,CLUAIN DOLCÁIN-AN MHAINISTIR,267050,1,3,SOUTH DUBLIN,Baile Átha Cliath,CLONDALKIN,9472.957011,-3947541.469,South Dublin,South Dublin County Council
1597,2ae19629-1d00-13a3-e055-000000000001,Y,CLONDALKIN-MOORFIELD,CLUAIN DOLCÁIN-GORT AN MHÚRAIGH,267051,1,3,SOUTH DUBLIN,Baile Átha Cliath,PALMERSTOWN-FONTHILL,7382.498951,-2236530.709,South Dublin,South Dublin County Council
1598,2ae19629-1d01-13a3-e055-000000000001,Y,CLONDALKIN-ROWLAGH,CLUAIN DOLCÁIN-RUALACH,267052,1,3,SOUTH DUBLIN,Baile Átha Cliath,PALMERSTOWN-FONTHILL,3818.499624,-728317.9151,South Dublin,South Dublin County Council
1599,2ae19629-1d02-13a3-e055-000000000001,Y,CLONDALKIN VILLAGE,CLUAIN DOLCÁIN,267053,1,3,SOUTH DUBLIN,Baile Átha Cliath,CLONDALKIN,11846.37883,-6036367.726,South Dublin,South Dublin County Council
1691,2ae19629-1d5f-13a3-e055-000000000001,Y,EDMONDSTOWN,BAILE ÉAMAINN,267083,1,3,SOUTH DUBLIN,Baile Átha Cliath,FIRHOUSE-BOHERNABREENA,9403.866894,-4263841.427,South Dublin,South Dublin County Council
1692,2ae19629-1d60-13a3-e055-000000000001,Y,FIRHOUSE VILLAGE,TEACH NA GIÚISE,267084,1,3,SOUTH DUBLIN,Baile Átha Cliath,FIRHOUSE-BOHERNABREENA,7657.891719,-2424197.655,South Dublin,South Dublin County Council
1693,2ae19629-1d61-13a3-e055-000000000001,Y,FIRHOUSE-BALLYCULLEN,TEACH NA GIÚISE-BAILE UÍ CHUILINN,267085,1,3,SOUTH DUBLIN,Baile Átha Cliath,FIRHOUSE-BOHERNABREENA,7921.099346,-2845633.073,South Dublin,South Dublin County Council
1716,2ae19629-1d78-13a3-e055-000000000001,Y,FIRHOUSE-KNOCKLYON,TEACH NA GIÚISE-CNOC LÍN,267086,1,3,SOUTH DUBLIN,Baile Átha Cliath,FIRHOUSE-BOHERNABREENA,4523.967697,-1119225.911,South Dublin,South Dublin County Council
1794,2ae19629-1dc7-13a3-e055-000000000001,Y,LUCAN-ESKER,LEAMHCÁN-EISCIR,267100,1,3,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,11727.67683,-6443816.057,South Dublin,South Dublin County Council
1795,2ae19629-1dc8-13a3-e055-000000000001,Y,LUCAN HEIGHTS,ARDA LEAMHCÁIN,267101,1,3,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,10633.57261,-3616724.86,South Dublin,South Dublin County Council
1817,2ae19629-1dde-13a3-e055-000000000001,Y,LUCAN-St. HELENS,LEAMHCÁN-TEACH SAN EILÉAN,267103,1,3,SOUTH DUBLIN,Baile Átha Cliath,LUCAN,15783.88159,-9938178.81,South Dublin,South Dublin County Council
1821,2ae19629-1de2-13a3-e055-000000000001,Y,NEWCASTLE,AN CAISLEÁN NUA,267107,1,3,SOUTH DUBLIN,Baile Átha Cliath,CLONDALKIN,28715.33737,-32126695.41,South Dublin,South Dublin County Council
1822,2ae19629-1de3-13a3-e055-000000000001,Y,PALMERSTON VILLAGE,BAILE PHÁMAR,267108,1,3,SOUTH DUBLIN,Baile Átha Cliath,PALMERSTOWN-FONTHILL,4611.26146,-1168197.462,South Dublin,South Dublin County Council
1823,2ae19629-1de4-13a3-e055-000000000001,Y,PALMERSTON WEST,BAILE PHÁMAR THIAR,267109,1,3,SOUTH DUBLIN,Baile Átha Cliath,PALMERSTOWN-FONTHILL,10700.39172,-3914696.886,South Dublin,South Dublin County Council
1850,2ae19629-1dff-13a3-e055-000000000001,Y,RATHCOOLE,RÁTH CÚIL,267112,1,3,SOUTH DUBLIN,Baile Átha Cliath,CLONDALKIN,25017.41732,-15468010.67,South Dublin,South Dublin County Council
1851,2ae19629-1e00-13a3-e055-000000000001,Y,RATHFARNHAM-BALLYROAN,RÁTH FEARNÁIN-BAILE UÍ RUÁIN,267113,1,3,SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,3769.078797,-685888.6674,South Dublin,South Dublin County Council
1852,2ae19629-1e01-13a3-e055-000000000001,Y,RATHFARNHAM-BUTTERFIELD,RÁTH FEARNÁIN-GORT AN IME,267114,1,3,SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,3901.918846,-768718.2272,South Dublin,South Dublin County Council
1853,2ae19629-1e02-13a3-e055-000000000001,Y,RATHFARNHAM-HERMITAGE,RÁTH FEARNÁIN-EIRMEATÁISTE,267115,1,3,SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,4224.04412,-782738.6073,South Dublin,South Dublin County Council
1854,2ae19629-1e03-13a3-e055-000000000001,Y,RATHFARNHAM-St. ENDA'S,RÁTH FEARNÁIN-PÁIRC NAOMH ÉANNA,267116,1,3,SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,5532.474212,-1082161.669,South Dublin,South Dublin County Council
1855,2ae19629-1e04-13a3-e055-000000000001,Y,RATHFARNHAM VILLAGE,RÁTH FEARNÁIN (SRÁIDBHAILE),267117,1,3,SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,4764.944214,-781416.4007,South Dublin,South Dublin County Council
1872,2ae19629-1e16-13a3-e055-000000000001,Y,SAGGART,TEACH SAGARD,267119,1,3,SOUTH DUBLIN,Baile Átha Cliath,CLONDALKIN,23805.68493,-13477669.42,South Dublin,South Dublin County Council
1883,2ae19629-1e23-13a3-e055-000000000001,Y,BALLINASCORNEY,BUAILE NA SCORNAÍ,267006,1,3,SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT SOUTH,25531.1073,-24127530.99,South Dublin,South Dublin County Council
1890,2ae19629-1e2a-13a3-e055-000000000001,Y,BALLYBODEN,BAILE BAODÁIN,267013,1,3,SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,4818.095163,-1233108.083,South Dublin,South Dublin County Council
3201,2ae19629-235a-13a3-e055-000000000001,Y,BALLYBAAN,AN BAILE BÁN,68001,1,26,GALWAY CITY,Gaillimh,GALWAY CITY EAST,13060.70092,-7200154.503,Galway City,Galway City Council
3202,2ae19629-235b-13a3-e055-000000000001,Y,BALLYBRIT,BAILE AN BHRIOTAIGH,68002,1,26,GALWAY CITY,Gaillimh,GALWAY CITY EAST,6629.902136,-2468233.364,Galway City,Galway City Council
3203,2ae19629-235c-13a3-e055-000000000001,Y,BARNA,BEARNA,68003,1,26,GALWAY CITY,Gaillimh,GALWAY CITY WEST,11663.96594,-6740268.882,Galway City,Galway City Council
3204,2ae19629-235d-13a3-e055-000000000001,Y,CASTLEGAR,AN CAISLEÁN GEARR,68004,1,26,GALWAY CITY,Gaillimh,GALWAY CITY EAST,11298.81155,-3848538.474,Galway City,Galway City Council
3205,2ae19629-235e-13a3-e055-000000000001,Y,CLADDAGH,AN CLADACH,68005,2,26,GALWAY CITY,Gaillimh,GALWAY CITY CENTRAL,6515.962132,-773855.8837,Galway City,Galway City Council
3206,2ae19629-235f-13a3-e055-000000000001,Y,DANGAN,AN DAINGEAN,68006,1,26,GALWAY CITY,Gaillimh,GALWAY CITY CENTRAL,6258.625432,-1582280.412,Galway City,Galway City Council
3207,2ae19629-2360-13a3-e055-000000000001,Y,EYRE SQUARE,AN FHAICHE MHÓR,68007,1,26,GALWAY CITY,Gaillimh,GALWAY CITY CENTRAL,5302.432979,-934396.4844,Galway City,Galway City Council
3208,2ae19629-2361-13a3-e055-000000000001,Y,KNOCKNACARRAGH,CNOC NA CATHRACH,68008,1,26,GALWAY CITY,Gaillimh,GALWAY CITY WEST,16882.10603,-2068722.802,Galway City,Galway City Council
3222,2ae19629-236f-13a3-e055-000000000001,Y,LOUGH ATALIA,LOCH AN TSÁILE,68009,1,26,GALWAY CITY,Gaillimh,GALWAY CITY EAST,5889.848861,-1225512.297,Galway City,Galway City Council
3223,2ae19629-2370-13a3-e055-000000000001,Y,MENLOUGH,MIONLACH,68010,1,26,GALWAY CITY,Gaillimh,GALWAY CITY CENTRAL,14881.60959,-8225967.082,Galway City,Galway City Council
3224,2ae19629-2371-13a3-e055-000000000001,Y,MERVUE,MERVUE,68011,1,26,GALWAY CITY,Gaillimh,GALWAY CITY EAST,4593.096624,-905401.1645,Galway City,Galway City Council
3225,2ae19629-2372-13a3-e055-000000000001,Y,MURROOGH,MUIRBHEACH,68012,2,26,GALWAY CITY,Gaillimh,GALWAY CITY EAST,15023.89967,-2956390.655,Galway City,Galway City Council
3226,2ae19629-2373-13a3-e055-000000000001,Y,NEWCASTLE,AN CAISLEÁN NUA,68013,1,26,GALWAY CITY,Gaillimh,GALWAY CITY CENTRAL,4523.205976,-743665.9785,Galway City,Galway City Council
3227,2ae19629-2374-13a3-e055-000000000001,Y,NUNS ISLAND,OILEÁN ALTANACH,68014,1,26,GALWAY CITY,Gaillimh,GALWAY CITY CENTRAL,4026.689652,-675153.5095,Galway City,Galway City Council
3228,2ae19629-2375-13a3-e055-000000000001,Y,RAHOON,RÁTHÚN,68015,1,26,GALWAY CITY,Gaillimh,GALWAY CITY CENTRAL,11432.39707,-4884782.782,Galway City,Galway City Council
3229,2ae19629-2376-13a3-e055-000000000001,Y,RENMORE,AN RINN MHÓR,68016,2,26,GALWAY CITY,Gaillimh,GALWAY CITY EAST,6665.684039,-888124.6359,Galway City,Galway City Council
3230,2ae19629-2377-13a3-e055-000000000001,Y,ROCKBARTON,CARRAIG BHARTÚIN,68017,1,26,GALWAY CITY,Gaillimh,GALWAY CITY WEST,4019.725175,-718011.2586,Galway City,Galway City Council
3240,2ae19629-2382-13a3-e055-000000000001,Y,SALTHILL,BÓTHAR NA TRÁ,68018,1,26,GALWAY CITY,Gaillimh,GALWAY CITY WEST,4999.698825,-792203.4909,Galway City,Galway City Council
3241,2ae19629-2383-13a3-e055-000000000001,Y,SHANTALLA,SEANTALAMH,68019,1,26,GALWAY CITY,Gaillimh,GALWAY CITY CENTRAL,3415.090073,-555613.2372,Galway City,Galway City Council
3242,2ae19629-2384-13a3-e055-000000000001,Y,St. NICHOLAS,TOGHROINN SAN NIOCLÁIS,68020,1,26,GALWAY CITY,Gaillimh,GALWAY CITY CENTRAL,5812.023174,-933288.9313,Galway City,Galway City Council
3243,2ae19629-2385-13a3-e055-000000000001,Y,TAYLORS HILL,AN BÓTHAR ARD,68021,1,26,GALWAY CITY,Gaillimh,GALWAY CITY WEST,4308.234253,-761207.9812,Galway City,Galway City Council
3244,2ae19629-2386-13a3-e055-000000000001,Y,WELLPARK,PÁIRC AN TOBAIR,68022,1,26,GALWAY CITY,Gaillimh,GALWAY CITY EAST,4173.096667,-814103.3543,Galway City,Galway City Council
4,268c20e2-7574-4e64-ac7a-9383e368fcb7,N,DERRYLEA/DERRYCUNLAGH,DOIRE LIATH/DOIRE CHUNLAIGH,067081/067084,1,27,GALWAY,Gaillimh,CONAMARA NORTH,61478.44684,-77791253.06,Galway County,Galway County Council
2423,2ae19629-2046-13a3-e055-000000000001,Y,ADDERGOOLE,EADARGÚIL,67005,1,27,GALWAY,Gaillimh,TUAM,27972.14292,-24903796.74,Galway County,Galway County Council
